city_url,page_num,name,address,city,state_abbr,zip,services,price,rating,verified,best_of,url
https://www.seniorly.com/assisted-living/california/silverado,1,Estancia Del Sol,2489 California Avenue,Corona,CA,92881,"Assisted Living , Memory Care","$4,560/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/corona/estancia-del-sol
https://www.seniorly.com/assisted-living/california/silverado,1,Atria Del Sol,23792 Marguerite Parkway,Mission Viejo,CA,92692,"Assisted Living , Memory Care , Independent Living","$5,995/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/california/mission-viejo/atria-del-sol
https://www.seniorly.com/assisted-living/california/silverado,1,Park Terrace,21952 Buena Suerte,Rancho Santa Margarita,CA,92688,"Assisted Living , Memory Care , Independent Living","$5,800/mo",9.8,Yes,No,https://www.seniorly.com/assisted-living/california/rancho-santa-margarita/park-terrace
https://www.seniorly.com/assisted-living/california/silverado,1,Ivy Park at Tustin,12291 Newport Avenue,Santa Ana,CA,92705,"Assisted Living , Memory Care","$4,295/mo",9.8,Yes,No,https://www.seniorly.com/assisted-living/california/north-tustin/ivy-park-at-tustin-north-tustin
https://www.seniorly.com/assisted-living/california/silverado,1,The Groves at Tustin Assisted Living,1262 Bryan Avenue,Tustin,CA,92780,The Groves at Tustin Assisted Living,"$3,354/mo",9.8,Yes,No,https://www.seniorly.com/assisted-living/california/tustin/the-groves-at-tustin-assisted-living-tustin
https://www.seniorly.com/assisted-living/california/silverado,1,Valencia Terrace,2300 South Main Street,Corona,CA,92882,"Assisted Living , Independent Living","$3,200/mo",9.7,Yes,No,https://www.seniorly.com/assisted-living/california/corona/valencia-terrace
https://www.seniorly.com/assisted-living/california/silverado,1,Soleil Senior Living,23741 Singapore Street,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,700/mo",9.9,Yes,Yes,https://www.seniorly.com/assisted-living/california/mission-viejo/soleil-senior-living
https://www.seniorly.com/assisted-living/california/silverado,1,Vista Corona Senior Living,737 Magnolia Avenue,Corona,CA,92879,Assisted Living,"$3,889/mo",9.3,Yes,No,https://www.seniorly.com/assisted-living/california/corona/avista-senior-living-magnolia
https://www.seniorly.com/assisted-living/california/silverado,1,Guardian Angels Homes III,18351 East Santa Clara Avenue,Santa Ana,CA,92705,"Assisted Living , Board and Care Home","$8,000/mo",9.8,Yes,No,https://www.seniorly.com/assisted-living/california/santa-ana/guardian-angels-homes-iii
https://www.seniorly.com/assisted-living/california/silverado,1,Clearwater at North Tustin,11901 Newport Avenue,Santa Ana,CA,92705,"Assisted Living , Memory Care","$6,820/mo",8.9,Yes,No,https://www.seniorly.com/assisted-living/california/santa-ana/clearwater-at-north-tustin
https://www.seniorly.com/assisted-living/california/silverado,1,Evergreen Senior Home Care,826 Paseo Grande,Corona,CA,92882,"Assisted Living , Board and Care Home , Memory Care","$6,000/mo",9.5,No,No,https://www.seniorly.com/assisted-living/california/corona/senior-oasis-assisted-living
https://www.seniorly.com/assisted-living/california/silverado,1,Forever Young Memory Care,12792 Dean Street,Santa Ana,CA,92705,Forever Young Memory Care,"$4,200/mo",9.6,No,No,https://www.seniorly.com/assisted-living/california/santa-ana/forever-young-memory-care
https://www.seniorly.com/assisted-living/california/silverado,1,Amistad Assisted Living and Memory Care Home,2308 Maverick Circle,Corona,CA,92881,Amistad Assisted Living and Memory Care Home,"$5,500/mo",8.9,Yes,No,https://www.seniorly.com/assisted-living/california/corona/amistad-assisted-living-and-memory-care-home
https://www.seniorly.com/assisted-living/california/silverado,1,Sacred Heart Senior Care,25602 Willow Bend,Lake Forest,CA,92630,"Assisted Living , Board and Care Home","$3,930/mo",8.4,No,No,https://www.seniorly.com/assisted-living/california/lake-forest/sacred-heart-senior-care
https://www.seniorly.com/assisted-living/california/silverado,1,Corona RCFE & Post Acute Center,2600 South Main Street,Corona,CA,92882,"Assisted Living , Skilled Nursing Facility","$3,500/mo",8.4,No,No,https://www.seniorly.com/assisted-living/california/corona/vista-cove-at-corona
https://www.seniorly.com/assisted-living/california/silverado,1,Allora Senior Living,27532 Cabeza,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,500/mo",,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/allora-senior-living
https://www.seniorly.com/assisted-living/california/silverado,1,Basia Residential Care,23931 Gowdy Avenue,Lake Forest,CA,92630,"Assisted Living , Board and Care Home","$6,000/mo",8.6,No,No,https://www.seniorly.com/assisted-living/california/lake-forest/basia-residential-care
https://www.seniorly.com/assisted-living/california/silverado,1,Via Tercero Homes,22645 Via Tercero,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$5,000/mo",7.7,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/via-tercero-homes
https://www.seniorly.com/assisted-living/california/silverado,1,Respit Manor Mission Viejo,23412 Via Guadix,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,595/mo",7.7,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/respit-manor-mission-viejo
https://www.seniorly.com/assisted-living/california/silverado,1,Respit Manor,23255 Respit Drive,Lake Forest,CA,92630,"Assisted Living , Board and Care Home","$3,940/mo",7.7,No,No,https://www.seniorly.com/assisted-living/california/lake-forest/respit-manor
https://www.seniorly.com/assisted-living/california/silverado,2,The Path of Peace and Love Assisted Living,3412 Wexford Circle,Corona,CA,92882,The Path of Peace and Love Assisted Living,"$3,500/mo",7.3,No,No,https://www.seniorly.com/assisted-living/california/corona/abbey-elder-care-inc
https://www.seniorly.com/assisted-living/california/silverado,2,Corona Residential Care Center,1400 Circle City Drive,Corona,CA,92879,"Assisted Living , Skilled Nursing Facility","$4,300/mo",4.5,No,No,https://www.seniorly.com/assisted-living/california/corona/corona-residential-care-center-llc
https://www.seniorly.com/assisted-living/california/silverado,2,Eagle Glen Care Home,1697 Honors Circle,Corona,CA,92883,"Assisted Living , Board and Care Home","$3,500/mo",7.3,No,No,https://www.seniorly.com/assisted-living/california/corona/eagle-glen-care-home
https://www.seniorly.com/assisted-living/california/silverado,2,Inspirations Home Care VI,1117 Carter Lane,Corona,CA,92881,"Assisted Living , Board and Care Home , Memory Care","$3,500/mo",7.7,No,No,https://www.seniorly.com/assisted-living/california/corona/inspirations-home-care-vi-corona
https://www.seniorly.com/assisted-living/california/silverado,2,Inspirations Home Care VII,1507 Chestnut Circle,Corona,CA,92881,"Assisted Living , Board and Care Home , Memory Care","$3,500/mo",7.7,No,No,https://www.seniorly.com/assisted-living/california/corona/inspirations-home-care-vii-corona
https://www.seniorly.com/assisted-living/california/silverado,2,Patchwork Quilt Guest Home II,25182 Campo Rojo,Lake Forest,CA,92630,"Assisted Living , Board and Care Home","$3,850/mo",7.3,No,No,https://www.seniorly.com/assisted-living/california/lake-forest/patchwork-quilt-guest-home-ii
https://www.seniorly.com/assisted-living/california/silverado,2,The Hills of Highland,11541 Highland Lane,Santa Ana,CA,92705,"Assisted Living , Board and Care Home","$4,200/mo",6.8,No,No,https://www.seniorly.com/assisted-living/california/santa-ana/the-hills-of-highland
https://www.seniorly.com/assisted-living/california/silverado,2,Inspirations Home Care II,2800 Cottage Drive,Corona,CA,92881,"Assisted Living , Board and Care Home , Memory Care","$3,500/mo",7.5,No,No,https://www.seniorly.com/assisted-living/california/corona/inspirations-home-care-ii-corona
https://www.seniorly.com/assisted-living/california/silverado,2,Serenity Senior Care Home,22952 Council Bluffs,Lake Forest,CA,92630,"Assisted Living , Board and Care Home","$3,990/mo",7.3,No,No,https://www.seniorly.com/assisted-living/california/lake-forest/serenity-senior-care-home
https://www.seniorly.com/assisted-living/california/silverado,2,Serene Valley Care Home,24321 Blueridge Road,Lake Forest,CA,92630,"Assisted Living , Board and Care Home","$3,870/mo",6.8,No,No,https://www.seniorly.com/assisted-living/california/lake-forest/serene-valley-care-home
https://www.seniorly.com/assisted-living/california/silverado,2,Delightful Living,26811 Carmenita Lane,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,200/mo",7.3,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/delightful-living
https://www.seniorly.com/assisted-living/california/silverado,2,Granny's Place #8,24172 Via Luisa,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,200/mo",7.3,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/irvine-cottage-11
https://www.seniorly.com/assisted-living/california/silverado,2,Mission Viejo Care Cottages 2,24142 Delphi Street,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,500/mo",7.3,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/mission-viejo-care-cottages-2
https://www.seniorly.com/assisted-living/california/silverado,2,A Faithful Home,26642 Salamanca Drive,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,500/mo",7.3,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/a-faithful-home
https://www.seniorly.com/assisted-living/california/silverado,2,Clarissa's Home Care,2667 Cherrybark Lane,Corona,CA,92881,"Assisted Living , Board and Care Home","$4,500/mo",,No,No,https://www.seniorly.com/assisted-living/california/corona/clarissa-s-home-care
https://www.seniorly.com/assisted-living/california/silverado,2,Oasis Home For The Elderly II,25306 Pacifica Avenue,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,500/mo",6.4,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/oasis-home-for-the-elderly-ii
https://www.seniorly.com/assisted-living/california/silverado,2,Alpine B Ii Care,26352 Papagayo Drive,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,200/mo",,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/alpine-b-ii-care
https://www.seniorly.com/assisted-living/california/silverado,2,Pacific Shores Of Lake Forest,21521 Moresby Way,Lake Forest,CA,92630,"Assisted Living , Board and Care Home","$3,780/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/lake-forest/pacific-shores-of-lake-forest
https://www.seniorly.com/assisted-living/california/silverado,2,Cresencia Care Home,1785 Honors Lane,Corona,CA,92883,"Assisted Living , Board and Care Home","$3,500/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/corona/cresencia-care-home-llc
https://www.seniorly.com/assisted-living/california/silverado,2,Lake Forest Country Home 2,25231 Mammoth Circle,Lake Forest,CA,92630,"Assisted Living , Board and Care Home","$4,500/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/lake-forest/lake-forest-country-home-2
https://www.seniorly.com/assisted-living/california/silverado,3,Irvine Cottage #1,1 Longstreet,Irvine,CA,92620,"Assisted Living , Board and Care Home","$4,600/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/irvine/irvine-cottage-1
https://www.seniorly.com/assisted-living/california/silverado,3,Irvine Cottage #3,17 Yorktown Street,Irvine,CA,92620,"Assisted Living , Board and Care Home","$4,600/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/irvine/irvine-cottage-3
https://www.seniorly.com/assisted-living/california/silverado,3,Northwood Care Home,7 Bragg,Irvine,CA,92620,"Assisted Living , Board and Care Home","$4,600/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/irvine/northwood-care-home
https://www.seniorly.com/assisted-living/california/silverado,3,Irvine Cottage 2,16 Porter,Irvine,CA,92620,"Assisted Living , Board and Care Home","$4,600/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/irvine/irvine-cottage-ii
https://www.seniorly.com/assisted-living/california/silverado,3,Casa Del Lago,27332 Allariz,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,200/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/casa-del-lago
https://www.seniorly.com/assisted-living/california/silverado,3,Twin Hearts Senior Care,995 Bouquet Circle,Corona,CA,92881,"Assisted Living , Board and Care Home","$3,500/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/corona/micah-s-elderly-care-inc
https://www.seniorly.com/assisted-living/california/silverado,3,Bonafide Home Care,25215 Romera Place,Lake Forest,CA,92630,"Assisted Living , Board and Care Home","$4,200/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/lake-forest/bonafide-home-care
https://www.seniorly.com/assisted-living/california/silverado,3,Spring Meadows Assisted Living,1601 Heartland Way,Corona,CA,92881,Spring Meadows Assisted Living,"$3,500/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/corona/spring-meadows-assisted-living
https://www.seniorly.com/assisted-living/california/silverado,3,Inspirations Home Care,2755 Thacker Drive,Corona,CA,92881,"Assisted Living , Board and Care Home , Memory Care","$3,500/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/corona/inspirations-home-care
https://www.seniorly.com/assisted-living/california/silverado,3,Lakeview Homes Mission Viejo,23036 Sonoita,Mission Viejo,CA,92691,"Assisted Living , Board and Care Home","$4,200/mo",5.5,No,No,https://www.seniorly.com/assisted-living/california/mission-viejo/lakeview-homes-mission-viejo
https://www.seniorly.com/assisted-living/california/silverado,3,Inspirations Home Care V,2865 Cottage Drive,Corona,CA,92881,"Assisted Living , Board and Care Home , Memory Care","$3,500/mo",,No,No,https://www.seniorly.com/assisted-living/california/corona/inspirations-home-care-v-corona
