city_url,page_num,name,address,city,state_abbr,zip,services,price,rating,verified,best_of,url
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Atria Kew Gardens,117-01 84th Avenue,Kew Gardens,NY,11418,"Assisted Living , Memory Care , Independent Living","$4,795/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/kew-gardens/atria-kew-gardens
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Sunrise At East 56th,139 East 56th Street,New York,NY,10022,"Assisted Living , Memory Care","$13,931/mo",9.9,Yes,Yes,https://www.seniorly.com/assisted-living/new-york/new-york/sunrise-at-east-56th
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Atria West 86,333 West 86th Street,New York,NY,10024,"Assisted Living , Independent Living","$7,300/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/new-york/atria-west-86
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Inspir Carnegie Hill,1802 2nd Avenue,NY,NY,10128,"Assisted Living , Memory Care","$9,000/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/new-york/inspir-carnegie-hill
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Sunrise Of North Lynbrook,53 Franklin Avenue,Lynbrook,NY,11563,"Assisted Living , Memory Care","$8,542/mo",9.9,Yes,Yes,https://www.seniorly.com/assisted-living/new-york/lynbrook/sunrise-of-north-lynbrook
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Coterie Hudson Yards,505 West 35th Street,New York,NY,10001,"Assisted Living , Memory Care , Independent Living","$13,800/mo",9.9,Yes,Yes,https://www.seniorly.com/assisted-living/new-york/new-york/coterie-hudson-yards
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,The Apsley by Sunrise,2330 Broadway,New York,NY,10024,"Assisted Living , Memory Care","$12,836/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/new-york/the-apsley-by-sunrise
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Atria Forest Hills,112-50 72nd Avenue,Forest Hills,NY,11375,"Assisted Living , Independent Living","$6,895/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/forest-hills/atria-forest-hills
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,The Watermark at Brooklyn Heights,21 Clark Street,Brooklyn,NY,11201,"Assisted Living , Memory Care , Independent Living","$7,000/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/brooklyn/the-watermark-at-brooklyn-heights-brooklyn
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,The Bristal At North Woodmere,477 Hungry Harbor Road,North Woodmere,NY,11581,"Assisted Living , Memory Care , Independent Living","$7,670/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/valley-stream/the-bristal-at-north-woodmere
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Atria Cutter Mill,96 Cuttermill Road,Great Neck,NY,11021,"Assisted Living , Independent Living","$5,195/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/great-neck/atria-cutter-mill
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Atria Park Of Great Neck,51 Great Neck Road,Great Neck,NY,11021,"Assisted Living , Memory Care","$6,995/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/great-neck/atria-park-of-great-neck
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Atria Park of Lynbrook,100 Peninsula Boulevard,Lynbrook,NY,11563,"Assisted Living , Memory Care","$7,295/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/lynbrook/atria-lynbrook
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Atria Tanglewood,125 Ocean Avenue,Lynbrook,NY,11563,"Assisted Living , Independent Living","$4,795/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/new-york/lynbrook/atria-tanglewood
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Brandywine The Savoy by Monarch,55-15 Little Neck Parkway,Little Neck,NY,11362,"Assisted Living , Memory Care","$5,600/mo",9.8,Yes,No,https://www.seniorly.com/assisted-living/new-york/little-neck/brandywine-living-at-the-savoy
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Brooklyn Boulevard Alp,636 Louisiana Avenue,Brooklyn,NY,11239,Assisted Living,"$4,800/mo",9.8,No,No,https://www.seniorly.com/assisted-living/new-york/brooklyn/brooklyn-boulevard-alp
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Sunrise At Mill Basin,5905 Strickland Avenue,Brooklyn,NY,11234,"Assisted Living , Memory Care","$8,998/mo",9.8,Yes,No,https://www.seniorly.com/assisted-living/new-york/brooklyn/sunrise-at-mill-basin
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Boulevard Alp Assisted Living,71-61 159th Street,Flushing,NY,11365,Boulevard Alp Assisted Living,"$4,800/mo",9.7,No,No,https://www.seniorly.com/assisted-living/new-york/flushing/boulevard-alp-assisted-living
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Plattduetsche Home Society,1150 Hempstead Turnpike,Franklin Square,NY,11010,Assisted Living,"$4,450/mo",9.9,Yes,Yes,https://www.seniorly.com/assisted-living/new-york/franklin-square/plattduetsche-home-society
https://www.seniorly.com/assisted-living/new-york/kew-gardens,1,Carnegie East House,1844 2nd Avenue,New York,NY,10128,"Assisted Living , Independent Living","$6,400/mo",9.8,Yes,No,https://www.seniorly.com/assisted-living/new-york/new-york/carnegie-east-house
https://www.seniorly.com/assisted-living/new-york/kew-gardens,2,305 West End,305 West End Avenue,New York,NY,10023,"Assisted Living , Memory Care , Independent Living","$9,300/mo",9.9,Yes,Yes,https://www.seniorly.com/assisted-living/new-york/new-york/305-west-end
https://www.seniorly.com/assisted-living/new-york/kew-gardens,2,Elm York,100-30 Ditmars Boulevard,East Elmhurst,NY,11369,Assisted Living,"$5,200/mo",9.5,No,No,https://www.seniorly.com/assisted-living/new-york/east-elmhurst/elm-york
